scenario,planner,trial,seed,status,completed,timed_out,robot_count,planner_calls,failed_plans,failed_robots,planning_time_ms_total,planning_time_ms_mean,simulated_duration_ms,wall_time_ms,realtime_factor,ticks,robot_collision_episodes,obstacle_collision_episodes,collision_episodes,planned_path_length_mm,travelled_distance_mm,mean_final_error_mm,max_final_error_mm,minimum_clearance_mm,dt_ms,backend,physics_validation_passed,missed_frames,max_frame_gap_ms,max_final_speed_mmps,evidence_directory,error,scenario_set,replan_policy,replan_count,replan_failures,planning_time_ms_initial,planning_time_ms_max_call,time_to_goal_ms,prediction_horizon_ms,planning_clearance_mm,planning_time_ms_p95_call,straight_line_mm,replan_period_ms,rebuild_calls,check_calls,planning_time_ms_rebuild,planning_time_ms_check,replans_active_blocked,replans_route_finished,replans_route_blocked,replans_scheduled,replans_other,direct_path_switches,path_shift_mm_mean,path_shift_mm_max,heading_change_rad_per_m,sharp_turns,minimum_robot_clearance_mm,minimum_obstacle_clearance_mm,contact_time_ms
random-s0-0000,visibility,1,0,completed,True,False,3,430,0,,343.2111749996807,0.7981655232550714,4379.9999999999945,390.13475999999514,11.22688990850251,219,0,1,1,14557.713048601527,14515.646604404941,58.727580387697486,59.16635580827475,-132.91200215600213,20.0,kinematic,False,0,0.0,,,,random,event,41,17,8.657096999996838,12.669531000000234,4379.9999999999945,0.0,0.0,7.82352100000594,14555.329011589882,20.0,44,386,336.5443039999434,6.666870999737284,41,0,0,0,0,2,17.812698568242727,255.89512069158627,0.3498133563579749,1,1735.930925111596,-132.91200215600213,339.9999999999999
random-s0-0000,visibility,1,0,completed,True,False,3,440,0,,373.48101700044367,0.8488204931828265,4579.99999999999,422.29081400000723,10.845606506609712,229,0,1,1,14559.870890677506,14560.105707793544,58.47535614400757,59.16635580827475,-114.18951537951033,20.0,kinematic,False,0,0.0,,,,random,event,45,17,7.3916949999954795,35.37801799998874,4579.99999999999,0.0,20.0,7.017524000019648,14555.329011589882,20.0,48,392,366.85317399999917,6.6278430004445,45,0,0,0,0,1,18.7522050964819,278.23492135535685,0.3599773941178827,1,1735.930925111596,-114.18951537951033,319.9999999999999
random-s0-0000,visibility,1,0,completed,True,False,3,435,0,,230.17066099978933,0.5291279563213548,4479.999999999993,283.9402209999946,15.77796898312648,224,0,1,1,14562.716733673493,14507.016669760975,58.88746544519597,59.18572981143858,-98.99445742829349,20.0,kinematic,False,0,0.0,,,,random,event,28,19,8.134794000000056,8.227680999993936,4479.999999999993,0.0,40.0,6.927742000016224,14555.329011589882,20.0,31,404,215.882904999944,14.28775599984533,28,0,0,0,0,1,27.563061082172712,300.3607984018827,0.2757593618357705,0,1735.930925111596,-98.99445742829349,299.9999999999999
random-s0-0000,visibility,1,0,completed,True,False,3,444,0,,268.20958600001177,0.6040756441441707,4659.999999999988,323.8128559999893,14.391028378441348,233,0,1,1,14566.24795203434,14527.934870397745,58.6783530446944,59.16635580827475,-83.64212889797341,20.0,kinematic,False,0,0.0,,,,random,event,29,21,27.097656999984565,27.064448000004404,4659.999999999988,0.0,60.0,7.016808999992463,14555.329011589882,20.0,32,412,261.26280800008317,6.9467779999285995,29,0,0,0,0,1,28.671289468836825,310.153134027811,0.27559562788411235,0,1735.930925111596,-83.64212889797341,279.9999999999999
random-s0-0000,visibility,1,0,completed,True,False,3,480,0,,382.06384599993726,0.7959663458332026,5379.999999999974,439.25865099998873,12.247909034351862,269,0,1,1,14572.821254905284,14765.862604777956,58.70569644090177,59.16635580827475,-59.31323375533243,20.0,kinematic,False,0,0.0,,,,random,event,52,47,6.962302000005138,10.920895999987579,5379.999999999974,0.0,90.0,7.023683999989316,14555.329011589882,20.0,55,425,373.5874170000102,8.476428999927066,52,0,0,0,0,1,19.18622970158461,231.29746693233244,0.3699375772134578,1,1735.930925111596,-59.31323375533243,259.9999999999999
random-s0-0000,visibility,1,0,completed,True,False,3,432,0,,192.12599500016836,0.44473609953742677,4419.999999999994,241.88169999999332,18.273395631005222,221,0,1,1,14561.991728237117,14521.543985288237,58.80445444042899,59.16635580827475,-57.427779757791996,20.0,kinematic,False,0,0.0,,,,random,event,23,26,7.853178999965849,8.095467999993389,4419.999999999994,100.0,0.0,7.484118999997236,14555.329011589882,20.0,26,406,184.30833799990864,7.8176570002597146,23,0,0,0,0,1,34.11348169007712,327.2037484186895,0.22381452584068595,0,1735.930925111596,-57.427779757791996,299.9999999999999
random-s0-0000,visibility,1,0,completed,True,False,3,445,0,,224.82049999985065,0.5052146067412374,4679.999999999988,273.15838900000244,17.132916975871996,234,0,2,2,14565.70642578381,14589.619209769793,58.52992933229236,59.16635580827475,-50.40913351877114,20.0,kinematic,False,0,0.0,,,,random,event,29,29,7.845006000025023,9.143251000011787,4679.999999999988,100.0,20.0,6.876462999997557,14555.329011589882,20.0,32,413,217.45138900001848,7.3691109998321735,29,0,0,0,0,1,30.694193677120317,342.02384978208727,0.2784907543765717,0,1735.930925111596,-50.40913351877114,279.9999999999999
random-s0-0000,visibility,1,0,completed,True,False,3,447,0,,201.37606499983463,0.4505057382546636,4719.999999999987,248.74790800001279,18.975033952847333,236,0,2,2,14570.236191214393,14614.279849380944,58.680221925226476,59.16635580827475,-33.67762444461641,20.0,kinematic,False,0,0.0,,,,random,event,28,29,6.947769999982256,7.538838000016312,4719.999999999987,100.0,40.0,6.461536999978534,14555.329011589882,20.0,31,416,194.24075899985382,7.135305999980801,28,0,0,0,0,1,33.78727374037282,373.84425239479674,0.29440785982270223,1,1735.930925111596,-33.67762444461641,179.9999999999999
random-s0-0000,visibility,1,0,completed,True,False,3,449,0,,203.44125699995175,0.453098567928623,4759.999999999986,253.17781200001832,18.80101562770296,238,0,1,1,14575.576636711681,14636.682289000919,58.79224941972401,59.16635580827475,-25.739279998823832,20.0,kinematic,False,0,0.0,,,,random,event,27,31,7.283579000016971,7.72212100000047,4759.999999999986,100.0,60.0,6.417274999989786,14555.329011589882,20.0,30,419,195.55940299997587,7.881853999975874,27,0,0,0,0,1,35.97517661411751,399.9519704386952,0.2966898177435461,1,1735.930925111596,-25.739279998823832,60.0
random-s0-0000,visibility,1,0,completed,True,False,3,465,0,,288.7622929994791,0.6209941784935034,5079.99999999998,339.23864700000195,14.974708939927917,254,0,1,1,14585.095147661566,14786.904250017229,58.606178072975275,59.16635580827475,-156.09808025392897,20.0,kinematic,False,0,0.0,,,,random,event,42,67,6.457322999978032,7.386797999998862,5079.99999999998,100.0,90.0,6.4655989999948815,14555.329011589882,20.0,45,420,280.491405999868,8.270886999611093,42,0,0,0,0,0,17.503872082194306,96.40704269720666,0.18650340227792087,0,1735.930925111596,-156.09808025392897,80.0
random-s0-0000,visibility,1,0,completed,True,False,3,432,0,,702.7825559998462,1.626811472221866,4419.999999999994,749.1644500000234,5.899906222191744,221,0,1,1,14557.713048601527,14515.327040994971,59.05886830136333,59.699938379940654,-130.3423638355509,20.0,kinematic,False,0,0.0,,,,random,cycle,89,15,7.2720290000063414,8.675883999984535,4419.999999999994,0.0,0.0,8.143355000015617,14555.329011589882,20.0,92,340,686.8063550000727,15.976200999773482,0,0,0,89,0,2,9.733229000826187,252.81201975367506,0.3788244028765435,1,1735.930925111596,-130.3423638355509,300.0
random-s0-0000,visibility,1,0,completed,True,False,3,435,0,,748.1377979997319,1.7198570068959353,4479.999999999993,793.353580999991,5.646914701453958,224,0,1,1,14559.870890677506,14490.277054452235,58.83773299323101,59.16635580827475,-117.0375511756288,20.0,kinematic,False,0,0.0,,,,random,cycle,102,18,7.191532999939909,8.354712999988578,4479.999999999993,0.0,20.0,7.411708999995881,14555.329011589882,20.0,105,330,732.7617059998772,15.37609199985468,0,0,0,102,0,1,8.627358398361245,295.2643371392105,0.27454097503732344,0,1735.930925111596,-117.0375511756288,319.9999999999999
random-s0-0000,visibility,1,0,completed,True,False,3,440,0,,801.9592070002091,1.8226345613641115,4579.99999999999,848.7561859999744,5.396131510492612,229,0,1,1,14562.716733673493,14509.758893888124,58.61500444054988,59.16635580827475,-98.71815923783764,20.0,kinematic,False,0,0.0,,,,random,cycle,110,19,7.209612999986348,8.148841000007678,4579.99999999999,0.0,40.0,7.603759000005539,14555.329011589882,20.0,113,327,786.8700130001116,15.08919400009745,0,0,0,110,0,1,8.64445356283424,313.468411706534,0.2938339169796536,0,1735.930925111596,-98.71815923783764,299.99999999999994
random-s0-0000,visibility,1,0,completed,True,False,3,491,0,,975.5434730001582,1.9868502505094872,5599.999999999968,1029.2324629999996,5.440947697740826,280,0,1,1,14566.24795203434,14817.023903401994,59.02513552622403,59.59874005452272,-82.24083262335708,20.0,kinematic,False,0,0.0,,,,random,cycle,139,50,7.163941999976942,8.261138000023038,5599.999999999968,0.0,60.0,7.1865620000153285,14555.329011589882,20.0,142,349,959.8846880000735,15.658785000084663,0,0,0,139,0,1,10.213898842839113,283.2814573573074,0.47869239031890176,1,1735.930925111596,-82.24083262335708,279.99999999999994
random-s0-0000,visibility,1,0,completed,True,False,3,481,0,,923.1590829998311,1.9192496528063017,5399.999999999973,975.7557039999938,5.534172106669034,270,0,2,2,14572.821254905284,14740.398958906058,58.76064493493303,59.16635580827475,-55.987021189963315,20.0,kinematic,False,0,0.0,,,,random,cycle,134,46,7.266100999999026,7.663830000012695,5399.999999999973,0.0,90.0,7.245082999986607,14555.329011589882,20.0,137,344,907.5245829997698,15.63450000006128,0,0,0,134,0,1,10.222819413866747,335.0756852724039,0.4845248956140249,1,1735.930925111596,-55.987021189963315,279.99999999999994
random-s0-0000,visibility,1,0,completed,True,False,3,443,0,,819.7613590000401,1.850477108352235,4639.999999999989,868.5344980000025,5.3423324124541285,232,0,1,1,14561.991728237117,14561.157573761271,58.36915573604525,59.16635580827475,-61.32442445334334,20.0,kinematic,False,0,0.0,,,,random,cycle,113,26,6.99457899997924,7.969087000020636,4639.999999999989,100.0,0.0,7.6275300000077095,14555.329011589882,20.0,116,327,804.0817360000574,15.679622999982712,0,0,0,113,0,1,8.878269462355949,332.66680117462704,0.2880998404673735,0,1735.930925111596,-61.32442445334334,299.9999999999999
random-s0-0000,visibility,1,0,completed,True,False,3,446,0,,804.4119869998667,1.803614320627504,4699.999999999988,853.3005989999936,5.5080237908048435,235,0,1,1,14565.70642578381,14577.664493419701,59.047806725076065,59.66675365107884,-53.63964228751911,20.0,kinematic,False,0,0.0,,,,random,cycle,115,28,6.966632000001027,8.143771999982619,4699.999999999988,100.0,20.0,7.3776419999944665,14555.329011589882,20.0,118,328,788.7406219999775,15.671364999889192,0,0,0,115,0,1,9.148714378876635,355.45943032618624,0.29844040370777225,1,1735.930925111596,-53.63964228751911,279.9999999999999
random-s0-0000,visibility,1,0,completed,True,False,3,483,0,,880.8670039999527,1.8237412091096328,5439.999999999972,934.9559659999898,5.818455839448626,272,0,2,2,14570.236191214393,14803.059097636129,58.50924848335469,59.16635580827475,-35.638935969848404,20.0,kinematic,False,0,0.0,,,,random,cycle,130,52,6.767263000028834,7.517694000000574,5439.999999999972,100.0,40.0,6.898814000010134,14555.329011589882,20.0,133,350,864.5082809998996,16.358723000053033,0,0,0,130,0,1,11.345943182899475,339.0285779598378,0.4775166043407419,1,1735.930925111596,-35.638935969848404,159.9999999999999
random-s0-0000,visibility,1,0,completed,True,False,3,467,0,,755.4103630000384,1.6175810770878767,5119.999999999979,805.9743649999973,6.352559364589712,256,0,2,2,14575.576636711681,14775.136506914056,58.37045396863533,59.16635580827475,-151.02240769662006,20.0,kinematic,False,0,0.0,,,,random,cycle,109,62,7.625757000027988,7.597274000005427,5119.999999999979,100.0,60.0,7.037512000010793,14555.329011589882,20.0,112,355,739.0157039999394,16.394659000098954,0,0,0,109,0,0,6.932414607408156,94.12190213492286,0.18834243274881912,0,1735.930925111596,-151.02240769662006,160.0
random-s0-0000,visibility,1,0,completed,True,False,3,466,0,,712.5187780000601,1.529010253219013,5099.999999999979,760.8675090000077,6.702875257090164,255,0,2,2,14585.095147661566,14790.173510639694,58.56606089898838,59.16635580827475,-156.69133512397815,20.0,kinematic,False,0,0.0,,,,random,cycle,102,69,7.175110000019913,22.485713999998325,5099.999999999979,100.0,90.0,6.365321999993512,14555.329011589882,20.0,105,361,696.6670090000093,15.851769000050808,0,0,0,102,0,0,6.988784458118133,104.74840854763612,0.18176372445776262,0,1735.930925111596,-156.69133512397815,100.0
random-s0-0001,voronoi,1,0,completed,True,False,3,382,0,,43.781144999940125,0.11461032722497415,2840.0000000000023,79.20791600000143,35.855002169227014,142,0,0,0,13745.188601491176,15287.011530089076,58.787416493017936,59.606837693529954,1.1622028849814114,20.0,kinematic,False,0,0.0,,,,random,event,11,0,0.09910199995033508,3.4491010000010647,2840.0000000000023,0.0,0.0,0.03972300001464646,13745.188601491176,20.0,14,368,34.56331999993267,9.217825000007451,11,0,0,0,0,11,458.239232571047,750.0,2.8637550547647526,16,732.7261386177164,1.1622028849814114,0.0
random-s0-0001,voronoi,1,0,completed,True,False,3,368,0,,26.5105860000574,0.0720396358697212,2840.0000000000023,63.326383999992686,44.84702616211799,142,0,0,0,13745.188601491176,14574.640280874903,58.95688790759326,59.49035949650341,27.868540159754332,20.0,kinematic,False,0,0.0,,,,random,event,5,16,0.07551400000238573,3.5462609999967754,2840.0000000000023,0.0,20.0,0.040708999989647054,13745.188601491176,20.0,8,360,16.525492999988955,9.985093000068446,5,0,0,0,0,5,457.1011847154944,693.6193837746073,0.8149326616682375,3,698.5179152185125,27.868540159754332,0.0
random-s0-0001,voronoi,1,0,planning_failed,False,False,3,250,1,B2,14.000981000435786,0.056003924001743144,2860.0000000000023,43.2560489999787,66.11792029367754,143,0,0,0,9066.37764142878,9949.57987205801,1598.7655420662302,4678.810960062397,213.40011438737525,20.0,kinematic,False,0,0.0,,,,random,event,2,10,0.10384599997337318,3.4507370000085302,,0.0,40.0,0.04277700000443474,13745.188601491176,20.0,4,246,6.923563999976068,7.077417000459718,2,0,0,0,0,2,625.2985829940909,693.6193837746073,0.5732989733151745,2,725.8449152379167,213.40011438737525,0.0
random-s0-0001,voronoi,1,0,planning_failed,False,False,3,252,1,B2,14.605396000007431,0.05795792063495012,2880.0000000000023,44.413896999998315,64.84456880692346,144,0,0,0,9066.37764142878,10011.930927844922,1598.7443788133169,4678.810960062397,213.40011438737525,20.0,kinematic,False,0,0.0,,,,random,event,2,14,0.11192999997433617,3.6378719999845543,,0.0,60.0,0.04541199999152923,13745.188601491176,20.0,4,248,7.168084999960911,7.43731100004652,2,0,0,0,0,2,625.2985829940909,693.6193837746073,0.5719895749281819,2,768.0355801547888,213.40011438737525,0.0
random-s0-0001,voronoi,1,0,planning_failed,False,False,3,104,2,"B0,B2",6.708927999994785,0.06450892307687293,2040.0000000000014,22.998704999992015,88.70064640599153,102,0,0,0,2449.171666094478,2942.4240958146074,3784.6591543758127,6617.205975334303,61.280961072543334,20.0,kinematic,False,0,0.0,,,,random,event,1,7,0.12039900002491777,3.5035960000016075,,0.0,90.0,0.0506760000007489,13745.188601491176,20.0,2,102,3.5296280000238767,3.179299999970908,1,0,0,0,0,1,742.19933628716,742.19933628716,1.0901930766694012,1,2287.739075118734,61.280961072543334,0.0
random-s0-0001,voronoi,1,0,completed,True,False,3,491,0,,34.91257899995048,0.07110504887973622,3920.000000000003,86.8937919999837,45.112543828225824,196,0,0,0,14065.31904786695,15939.636570734838,59.41880169959893,59.92306932650398,85.02374962425347,20.0,kinematic,False,0,0.0,,,,random,event,13,0,3.5137550000285955,3.6079040000061013,3920.000000000003,100.0,0.0,0.04257999998458217,13745.188601491176,20.0,16,475,21.646382000028552,13.266196999921931,13,0,0,0,0,6,248.54143680331634,682.8459192701944,1.4143595632437833,6,161.8564194739444,85.02374962425347,0.0
random-s0-0001,voronoi,1,0,planning_failed,False,False,3,169,2,"B0,B1",11.70772800006148,0.0692764970417839,3340.0000000000027,36.99746000000914,90.27646762775547,167,0,0,0,4998.94140643817,5335.764737529045,3041.73129696103,6617.205975334303,61.280961072543334,20.0,kinematic,False,0,0.0,,,,random,event,1,8,3.1144769999968958,3.5760410000023057,,100.0,20.0,0.050283000007311784,13745.188601491176,20.0,2,167,6.606627999985903,5.101100000075576,1,0,0,0,0,1,682.8459192701944,682.8459192701944,0.8231941796005408,2,3188.916992150445,61.280961072543334,0.0
random-s0-0001,voronoi,1,0,planning_failed,False,False,3,171,2,"B0,B1",11.221104999691534,0.06562049707421949,3380.0000000000027,35.747419000017544,94.55228082336082,169,0,0,0,4998.94140643817,5434.001366442837,3042.058213318522,6617.205975334303,61.280961072543334,20.0,kinematic,False,0,0.0,,,,random,event,1,5,3.4137799999882645,3.308723999992935,,100.0,40.0,0.04564100001402949,13745.188601491176,20.0,2,169,6.304239999991523,4.91686499970001,1,0,0,0,0,1,682.8459192701944,682.8459192701944,0.8103268817741205,2,3188.916992150445,61.280961072543334,0.0
random-s0-0001,voronoi,1,0,planning_failed,False,False,3,173,2,"B0,B1",12.29503100017837,0.07106954335363219,3420.0000000000027,38.165764000012814,89.60910621359118,171,0,0,0,4998.94140643817,5482.760543810022,3041.409746569959,6617.205975334303,61.280961072543334,20.0,kinematic,False,0,0.0,,,,random,event,1,8,3.556617999976197,3.529254999989462,,100.0,60.0,0.04930800000124691,13745.188601491176,20.0,2,171,6.992035999985546,5.302995000192823,1,0,0,0,0,1,682.8459192701944,682.8459192701944,0.8040452741357446,2,3188.916992150445,61.280961072543334,0.0
random-s0-0001,voronoi,1,0,planning_failed,False,False,3,176,2,"B0,B1",11.803419999921516,0.06706488636319043,3480.0000000000027,36.77167900002587,94.63805011453391,174,0,0,0,4998.94140643817,5611.512071600401,3041.8343344184327,6617.205975334303,61.280961072543334,20.0,kinematic,False,0,0.0,,,,random,event,1,6,3.3656310000083067,3.394735000000537,,100.0,90.0,0.04838199998857817,13745.188601491176,20.0,2,174,6.670151999998097,5.133267999923419,1,0,0,0,0,1,682.8459192701944,682.8459192701944,0.7880517714570874,2,3188.916992150445,61.280961072543334,0.0
random-s0-0001,voronoi,1,0,completed,True,False,3,378,0,,157.25448200001324,0.4160171481481832,2780.000000000002,189.68306900001153,14.656026047321244,139,0,0,0,13745.188601491176,14834.198326370268,58.70876817061353,59.33406041075952,2.7537312391186504,20.0,kinematic,False,0,0.0,,,,random,cycle,47,1,0.07390900003656498,3.5020099999769627,2780.000000000002,0.0,0.0,3.0546680000043125,13745.188601491176,20.0,50,328,146.63619799998173,10.618284000031508,0,0,0,47,0,12,138.3484968069478,750.0,3.0172940663161936,17,775.0322715394549,2.7537312391186504,0.0
random-s0-0001,voronoi,1,0,completed,True,False,3,395,0,,143.21068900008527,0.3625587063293298,2940.0000000000023,180.04463099998702,16.32928448724591,147,0,0,0,13745.188601491176,15042.548273717932,58.50184287641731,58.787415540671425,24.694465036825846,20.0,kinematic,False,0,0.0,,,,random,cycle,39,40,0.11131999997360253,4.770168999982616,2940.0000000000023,0.0,20.0,3.399274000003061,13745.188601491176,20.0,42,353,133.55666099994323,9.654028000142034,0,0,0,39,0,5,107.05212032406519,750.0,1.3720722366551146,6,850.3173190986745,24.694465036825846,0.0
random-s0-0001,voronoi,1,0,planning_failed,False,False,3,245,1,B2,83.73867400021595,0.3417905061233304,2780.000000000002,108.31039299998224,25.666973620901345,139,0,0,0,9066.37764142878,9773.578070435819,1599.5816085820215,4678.810960062397,195.08339568352108,20.0,kinematic,False,0,0.0,,,,random,cycle,25,15,0.08975100001862302,3.3994830000096954,,0.0,40.0,3.0547209999838287,13745.188601491176,20.0,27,218,78.24498200005792,5.493692000158035,0,0,0,25,0,2,69.05331064373814,693.6193837746073,0.5937388274447538,2,821.5815209065726,195.08339568352108,0.0
random-s0-0001,voronoi,1,0,planning_failed,False,False,3,248,1,B2,82.55714600008446,0.33289171774227605,2800.000000000002,107.5827059999881,26.0264879375716,140,0,0,0,9066.37764142878,9826.792198118037,1598.510108403015,4678.810960062397,213.40011438737525,20.0,kinematic,False,0,0.0,,,,random,cycle,25,19,0.08614699999043296,3.3333110000057786,,0.0,60.0,3.0292600000052516,13745.188601491176,20.0,27,221,76.8483400000548,5.708806000029654,0,0,0,25,0,2,69.05331064373814,693.6193837746073,0.5930545863846663,2,872.853107908636,213.40011438737525,0.0
random-s0-0001,voronoi,1,0,planning_failed,False,False,3,105,2,"B0,B2",26.875660999877482,0.25595867618930934,2060.0000000000014,39.703912000021546,51.88405616048322,103,0,0,0,2449.171666094478,2994.8348841988372,3784.9963109927044,6617.205975334303,61.280961072543334,20.0,kinematic,False,0,0.0,,,,random,cycle,8,10,0.09793400002422459,3.265206999998327,,0.0,90.0,2.9719029999739632,13745.188601491176,20.0,9,96,24.45386299999086,2.4217979998866213,0,0,0,8,0,1,101.98761160559641,742.19933628716,1.1195763344080338,1,2264.813939357227,61.280961072543334,0.0
random-s0-0001,voronoi,1,0,completed,True,False,3,419,0,,328.67888199979234,0.7844364725532037,3120.0000000000023,369.14343300000496,8.451999198912906,156,0,0,0,14065.31904786695,15128.451194254729,58.87818305631496,59.9558725702834,89.20163991137889,20.0,kinematic,False,0,0.0,,,,random,cycle,102,0,3.023713000004591,4.192072999984475,3120.0000000000023,100.0,0.0,3.391359000005423,13745.188601491176,20.0,105,314,321.06633700013276,7.612544999659576,0,0,0,102,0,10,95.31540596448703,750.0,3.0251814632667515,13,505.0327251464355,89.20163991137889,0.0
random-s0-0001,voronoi,1,0,planning_failed,False,False,3,151,2,"B0,B1",98.02687799975729,0.6491846225149489,2980.0000000000023,117.85020099998178,25.286337865477744,149,0,0,0,4998.94140643817,5006.152444316895,3041.569111132394,6617.205975334303,61.280961072543334,20.0,kinematic,False,0,0.0,,,,random,cycle,31,20,3.133254000033503,3.4181119999914245,,100.0,20.0,3.122094000019615,13745.188601491176,20.0,32,119,94.86241999996992,3.1644579997873734,0,0,0,31,0,3,38.539589775259145,567.3872587956705,2.165929484184913,3,3188.916992150445,61.280961072543334,0.0
random-s0-0001,voronoi,1,0,planning_failed,False,False,3,156,2,"B0,B1",95.46332499991195,0.6119443910250766,3080.0000000000023,116.94571199998904,26.337006695895706,154,0,0,0,4998.94140643817,4949.011374404562,3041.817818673549,6617.205975334303,61.280961072543334,20.0,kinematic,False,0,0.0,,,,random,cycle,30,27,3.0996929999957956,4.378121000002011,,100.0,40.0,3.0237359999887303,13745.188601491176,20.0,31,125,91.8431900000769,3.620134999835045,0,0,0,30,0,2,20.92809911348946,178.9098540223132,1.1751704335643947,2,3188.916992150445,61.280961072543334,0.0
random-s0-0001,voronoi,1,0,planning_failed,False,False,3,156,2,"B0,B1",105.69732000001864,0.6775469230770426,3080.0000000000023,127.21653999997784,24.210688327166725,154,0,0,0,4998.94140643817,4945.451510330793,3041.748600974062,6617.205975334303,61.280961072543334,20.0,kinematic,False,0,0.0,,,,random,cycle,29,29,3.7334620000137875,4.101087000009329,,100.0,60.0,3.4979510000141545,13745.188601491176,20.0,30,126,102.08089500000028,3.616425000018353,0,0,0,29,0,1,15.48045239249554,17.365148665480156,0.5372709209485302,0,3188.916992150445,61.280961072543334,0.0
